PATENT_ID	PATENT_CODE
US20150011720A1	C08G 61/12
US20150057104A1	A63B 37/00
US20150056451A1	A61K 31/785
US20150071870A1	C08F 8/00
US20150072291A1	C08F 299/02
US20150072807A1	A63B 37/00
US20150086926A1	C07C 69/753
US20150073059A1	C08K 5/548
US8940172B2	B01J 20/30
US8927605B2	A61K 31/165
US8962533B2	C09K 8/12
US8960877B2	C09D 11/00
US8962012B2	A61F 13/02
US8957129B2	C09D 5/14
US8960128B2	A61K 38/00
US8962134B2	C08J 3/28
US8951449B2	G02B 5/23
US8974432B2	A61F 13/505
WO2015038750A1	C08F 220/34
WO2015035031A1	C08J 3/03
WO2015004171A1	C08F 4/40
WO2015023648A1	C09K 8/58
WO2015022546A1	C07D 401/14
EP2408862B1	C08L 67/04
EP2246186B1	B32B 25/14
EP2832373A1	A61K 47/69
EP2831055A1	C07D 317/38
EP2825164A2	A61K 31/353
EP2690149B1	C09J 7/02
EP2824121A1	C08F 36/18
US20150002788A1	G02F 1/1343
EP2842544A1	A61K 8/89
US20150031822A1	C08K 3/04
US20150031607A1	G01N 33/52
US20150004669A1	C12N 9/24
US20150030642A1	A61K 39/145
US20150025156A1	A01N 25/30
US20150010989A1	C08B 15/00
US20150060639A1	B29C 33/38
US20150057413A1	H05K 1/03
US20150044479A1	C09J 151/00
US8927668B2	C08F 214/26
US8927115B2	H05B 33/14
US8926787B2	C09J 5/02
US8956729B2	B32B 27/26
US8951582B2	A01N 65/00
US8946319B2	C09D 5/16
US8951778B2	D21C 1/00
US8980804B2	C10M 169/00
WO2015038412A2	C08F 232/00
WO2015040429A2	C09J 11/00
EP2831187A1	C09D 123/00
EP2836187A1	A61K 8/02
EP2828077A2	B32B 5/00
EP2822780A1	B41N 10/04
EP2822043A1	H01L 31/048
US20150000739A1	C08L 23/08
US20150004407A1	C09J 133/08
EP2839061A1	D01F 1/10
EP2840094A1	C08F 4/38
EP2842975A1	C08F 30/04
EP2843021A1	C09J 7/20
EP2850144A1	C09J 4/06
US20150031696A1	C07D 417/12
US20150031812A1	C08L 51/00
US20150007883A1	H01L 31/048
US20150007888A1	H01L 31/048
US20150011336A1	C08F 136/06
US20150011715A1	C08G 81/00
US20150064429A1	B32B 7/12
US20150057201A1	C10M 169/04
US20150041703A1	C08J 9/26
US20150056289A1	A61L 24/00
US20150056152A1	A61K 8/891
US20150050321A1	A61K 8/06
US20150065474A1	A61K 31/573
US20150080151A1	C08L 9/00
US20150079516A1	G03G 9/087
US8936800B2	A61K 8/00
US8933010B2	C11D 3/48
US8932639B2	A61K 9/50
US8940881B2	C08B 37/08
US8945460B2	B29C 49/04
US8957112B2	A61Q 19/00
US8946317B2	A61F 2/00
US8952066B2	A61K 8/04
US8946366B2	C08F 32/08
US8980070B2	B01D 61/48
WO2015029445A1	C08F 8/30
WO2015027137A1	C07H 19/06
EP2229364B1	C07D 223/20
EP2834220A1	C07D 217/26
EP2823961A1	B32B 27/00
US20150004108A1	NOT FOUND
US20150004538A1	G03G 9/09
EP2838498A1	NOT FOUND
EP2851352A1	C04B 26/02
US20150024199A1	C09J 7/02
US20150024648A1	G03G 15/16
US20150011711A1	C08F 136/06
US20150024073A1	A61K 8/97
US20150057574A1	A61M 5/172
US20150064126A1	A61K 8/73
US20150038601A1	C08G 61/04
US20150038612A1	C08F 220/68
US20150044459A1	C09J 175/14
US20150051333A1	C08L 33/20
US20150045471A1	C08G 77/38
US20150047968A1	C08K 3/04
US20150050227A1	A61K 8/26
US20150045470A1	C07K 1/22
US20150079328A1	A61K 47/32
US20150076403A1	C09K 19/56
US8940464B2	NOT FOUND
US8932854B2	C12N 5/078
US8932496B2	C09D 11/02
US8933181B2	C08F 4/06
US8957258B2	C07C 43/12
US8956065B2	A61L 2/16
US8962041B2	A01N 65/00
US8993897B2	H04K 1/00
US8993647B2	C08J 9/10
US8969500B2	C08F 216/12
US8969268B2	C10M 159/12
US8969466B2	C08K 3/04
US8987405B2	A63B 37/12
US8986745B2	A23L 11/00
US8980969B2	C09D 133/08
WO2014011456A9	NOT FOUND
WO2015017937A1	F16L 59/14
EP2287250B1	C08L 33/12
EP2231807B1	C09J 133/08
EP2832779A1	C08J 9/00
EP2833719A1	NOT FOUND
EP2580257B1	NOT FOUND
EP2826918A1	D21H 21/16
EP2822505A2	A61F 2/16
US20150004106A1	A61K 31/575
EP2838126A1	H01L 33/48
EP2840096A1	C08F 8/04
EP2843019A1	C09D 183/14
EP2848665A1	C09J 7/26
US20150037201A1	A61B 19/00
US20150011439A1	C09K 8/24
US20150024076A1	A61K 36/73
US20150064124A1	A61K 8/49
US20150057411A1	C08F 220/56
US20150040924A1	A24D 1/22
US20150053341A1	B42D 25/47
US20150047705A1	H01L 31/048
US20150065985A1	A61F 13/537
US8968591B2	H01L 41/08
US8962597B2	A61K 8/92
US8956368B2	A61B 17/58
US8946330B2	C08L 23/10
US8981132B2	C07D 303/00
US8975354B2	NOT FOUND
US8980334B2	A01N 65/00
WO2015006148A1	A63B 37/00
WO2015014698A1	C08L 27/12
EP2832770A1	C08F 255/04
EP2638126B1	NOT FOUND
EP2651883B1	C07C 409/32
EP2516391B1	C07D 203/08
EP2829584A1	C09J 133/08
EP2827842A1	A61K 9/107
EP2848285A1	A61Q 7/00
US20150005402A1	C08J 9/20
US20150010482A1	A61K 8/91
US20150005258A1	C07F 9/54
US20150005410A1	C08F 212/10
US20150007837A1	A24D 1/22
US20150011546A1	C07D 487/04
US20150056879A1	C09J 4/00
US20150062503A1	C09J 153/00
US20150056310A1	A61K 8/97
US20150087786A1	C08L 23/12
US20150069448A1	C09J 9/02
US20150080516A1	C08K 7/14
US20150080524A1	C08F 220/18
US8937171B2	C07H 21/04
US8968713B2	A61Q 9/04
US8968940B2	H01M 6/16
US8945352B2	C07C 4/00
US8957264B2	C07C 17/00
US8993677B2	C08L 77/00
US8993697B2	C08F 28/06
WO2015041629A1	B01J 41/12
WO2015013198A2	A61K 8/35
WO2015017328A2	A01N 57/20
EP2832440A1	B01J 13/14
EP2501850B1	D06M 23/10
EP2669001B1	B01J 2/04
EP2623530B1	C08F 290/06
EP2828348A1	C09D 175/16
EP2827709A1	A01N 25/30
EP2830572A1	A61K 8/19
EP2823801A1	A61K 6/00
US20150004134A1	C07D 417/14
EP2837508A1	B60C 5/14
EP2841040A1	A61F 13/537
EP2838950A2	C08K 5/5353
US20150037567A1	C09D 133/12
US20150005425A1	C08L 51/04
US20150025170A1	C08J 7/18
US20150030549A1	A61K 31/192
US20150024074A1	A61K 36/185
US20150071978A1	A61K 9/00
US20150079624A1	A61K 35/56
US8933524B2	H01L 31/0203
US8933085B2	NOT FOUND
US8933154B2	C07F 9/09
US8962746B2	C08L 83/06
US8946543B2	C08L 23/14
US8969507B2	C08G 63/52
US8980972B2	G02B 1/04
US8975350B2	C08F 30/08
WO2015002915A1	C07D 471/04
WO2015001565A2	A61K 31/00
WO2015023879A1	C07D 491/08
EP1478672B1	C08F 236/12
EP1712612B2	C11D 11/00
EP2606350B1	A61F 13/84
EP2503878B1	A01N 25/30
EP2828338A2	C08F 230/08
EP2826564A1	B01L 3/00
EP2825620A1	C10L 1/16
EP2841435A1	C07D 471/04
EP2842973A1	C08F 6/08
EP2837964A1	G02F 1/1335
US20150037560A1	C09J 133/08
US20150029412A1	G06F 3/044
US20150025213A1	C08F 212/08
US20150024987A1	A61L 12/10
US20150064468A1	C08J 5/20
US20150056291A1	A61L 24/00
US20150051321A1	C08L 33/08
US20150055219A1	C09J 133/14
US20150072580A1	C09J 7/21
US20150086581A1	C12Q 1/68
US8927550B2	A61K 31/444
US8927197B2	B41M 5/00
US8962294B2	C12N 9/18
US8946274B2	A01N 43/42
US8940888B2	C08B 37/08
US8945419B2	B01J 20/26
US8957214B2	C07D 213/00
US8956529B2	C10G 33/04
US8956839B2	C12N 11/14
US8962122B2	B32B 3/26
US8957176B2	C08G 18/80
US8969373B2	C07D 491/048
US8969456B2	C09J 133/08
WO2015032000A1	C08L 23/26
WO2015032737A1	C08G 65/26
WO2015031558A1	A23L 5/49
EP2272930B1	NOT FOUND
EP1633269B1	A61F 13/00
EP2832442A1	B01J 13/14
EP2640793B1	C09J 123/22
EP2507275B1	C08F 220/18
EP2828306A1	C08F 283/00
EP2838547A1	A61K 38/07
EP2842976A1	C08F 220/10
EP2850088A1	C07F 9/38
EP2848653A1	C09C 1/36
US20150005100A1	A63B 37/00
US20150005347A1	A01N 43/40
US20150005419A1	C08L 69/00
US20150005295A1	C07D 239/22
US20150029638A1	H01B 3/30
US20150011788A1	C07F 7/18
US20150064487A1	C09J 123/30
US20150057202A1	C10M 169/04
US20150051224A1	C07D 241/08
US20150080543A1	C08F 12/08
US8993668B2	C08F 2/16
US8993698B2	C08F 220/34
US8969261B2	C11D 3/37
US8987345B2	NOT FOUND
US8987360B2	A63B 37/00
USRE45335E1	NOT FOUND
WO2015006087A1	NOT FOUND
WO2015026973A1	C12Q 1/04
WO2015042044A1	C08L 9/00
US20150005467A1	C08F 116/14
US20150010655A1	A61K 9/00
US20150010867A1	G03F 7/20
US20150057623A1	A61M 35/00
US20150038688A1	C07C 37/00
US20150051310A1	C09J 133/14
US20150065453A1	A23L 11/00
US20150087632A1	C07D 487/04
US20150076743A1	B29C 48/08
US20150079411A1	B32B 15/085
US8939568B2	C09D 175/04
US8962974B2	C08L 23/14
US8956636B2	A61F 13/00
US8957152B2	C08L 25/14
US8992896B2	A61K 8/18
US8969498B2	C07C 7/20
US8981002B2	C08L 101/00
WO2015037006A1	A45D 26/00
WO2015006145A1	A63B 37/00
WO2015028296A1	C08L 83/04
EP2385936B1	C07C 275/02
WO2015041948A1	NOT FOUND
EP1879949B2	NOT FOUND
EP2833721A1	A01N 33/24
EP2666796B1	C08F 265/06
EP2838931A1	C08G 61/12
EP2838982A1	C11D 1/62
EP2844332A1	A61B 17/34
US20150031685A1	C07D 417/14
US20150031811A1	C08K 5/544
US20150010635A1	A01N 25/04
US20150005456A1	C08F 214/22
US20150025255A1	C07D 307/93
US20150038633A1	C08L 29/04
US20150054945A1	G01N 33/569
US20150051123A1	C10M 107/42
US20150056149A1	A61K 31/65
US20150050439A1	C09D 133/08
US20150047703A1	NOT FOUND
US20150045495A1	NOT FOUND
US20150071864A1	NOT FOUND
US20150080486A1	NOT FOUND
US20150079182A1	NOT FOUND
US20150079506A1	G03F 7/075
US20150076415A1	NOT FOUND
US20150079590A1	NOT FOUND
US8937129B2	C08F 293/00
US8962761B2	C08F 8/00
US8940831B2	C08L 33/06
US8946489B2	C07C 27/04
US8993500B2	C11D 1/29
US8969535B2	C07G 3/00
US8975332B2	C08F 2/26
US8981022B2	C08F 2/00
WO2015038411A2	C08F 8/32
WO2015038788A1	A61K 8/43
WO2015040488A2	undefined
WO2015024865A1	C08K 5/3435
WO2015023380A1	C08F 299/00
WO2015022317A1	A24F 42/60
WO2015024882A1	C09D 7/00
WO2015018931A1	C08F 212/14
EP2321394B1	C11D 3/37
EP2373620B1	C07D 401/12
WO2015042165A1	A61K 8/34
EP1907495B1	C09D 183/04
EP2167062B1	A61K 31/12
EP2836527A1	C08F 290/04
EP2501728B1	C08F 26/00
EP2825187A1	A61K 38/00
EP2829572A1	C08L 33/16
US20150004448A1	H01M 4/62
EP2841106A1	A61K 47/06
EP2838930A1	C08G 61/12
EP2839971A1	B60C 1/00
US20150010968A1	C12P 7/40
US20150038528A1	C07D 409/12
US20150038643A1	C08F 4/72
US20150051305A1	A61K 6/891
US20150069303A1	H01L 51/00
US8939576B2	G02C 7/10
US8927625B2	B44F 9/04
US8933187B2	C08G 77/12
US8933143B2	C08F 2/10
US8927744B2	C07D 301/12
US8963104B2	G02C 7/10
US8951639B2	C08L 75/04
US8969444B2	C08K 5/34
US8974694B2	C09K 19/34
US8987396B2	C08F 2/00
US8980948B2	A61K 31/5575
WO2015034864A1	C08F 220/06
WO2015009689A2	A45D 40/00
WO2015024727A1	C09J 121/00
WO2015021382A2	A61K 33/00
EP2138230B1	B01J 20/28
EP2588479B1	C07D 471/04
EP2513230B1	C09C 1/36
EP2829638A1	C23F 13/00
EP2820483A1	G03G 9/09
US20150004128A1	A61K 47/48
EP2842970A1	C08F 2/44
EP2841045A1	A61K 6/00
US20150011709A1	C08F 265/04
US20150011790A1	C07C 43/23
US20150064292A1	A61K 8/97
US20150057383A1	C08J 9/12
US20150038654A1	C08F 2/24
US20150038614A1	A61K 6/083
US20150065660A1	C11B 7/00
US20150080396A1	C07D 413/12
US20150079395A1	C08F 220/56
US8968772B2	A61L 15/16
US8968773B2	A61K 9/70
US8993691B2	C08F 283/00
US8987385B2	C08F 255/00
US8975309B2	NOT FOUND
WO2015038400A1	A61Q 11/00
WO2015034671A1	C07C 21/18
WO2015004565A1	C07D 209/88
WO2015004219A1	C08F 220/28
WO2015014699A1	C08F 210/02
WO2015016367A1	B01J 13/14
EP2412748B1	NOT FOUND
WO2015042021A1	A61M 35/00
WO2015042461A1	C08J 3/12
EP2093268B1	C09J 7/29
EP1978978B1	A61K 35/36
EP2275177B1	NOT FOUND
EP2831923A1	H01L 31/048
EP2833975A2	A61Q 5/02
EP2832539A1	B32B 27/00
EP2513154B1	C08F 2/22
EP2534234B1	NOT FOUND
EP2822532A2	A61K 8/368
US20150004405A1	C09J 7/10
US20150004545A1	G03F 7/027
EP2840437A1	G02F 1/1335
EP2840062A1	C01B 7/14
US20150037383A1	A61K 8/73
US20150037591A1	B05D 7/00
US20150010766A1	C09J 133/14
US20150010600A1	A61K 8/11
US20150010816A1	H01M 4/62
US20150024321A1	G03G 9/09
US20150011665A1	C08J 9/28
US20150021323A1	C09D 171/00
US20150059238A1	C10L 10/16
US20150057471A1	C07C 17/013
US20150038031A1	E04D 5/10
US20150044366A1	B01D 67/00
US20150071977A1	A61K 8/11
US20150087572A1	C11D 3/386
US8927649B2	C08F 220/10
US8968362B2	A61L 17/00
US8962837B2	C07D 403/04
US8956595B2	A61Q 11/00
US8951583B2	A01N 65/00
US8952096B2	C08F 263/02
US8986595B2	B29C 35/08
US8979535B2	NOT FOUND
US8980344B2	A61K 8/362
WO2015038580A1	A61Q 11/00
WO2015036901A1	C08J 9/04
WO2015024853A1	C07D 403/04
WO2015030261A1	C08F 8/34
EP2465546B1	A61L 15/60
EP2307190B1	C08F 290/00
EP2350651B1	G01N 33/52
EP2001983B1	C10M 143/12
EP2833146A1	C08F 212/08
EP2832762A1	C08G 63/08
EP2821448A1	C09D 11/02
US20150004127A1	A61K 8/81
EP2840431A1	G02C 7/04
EP2838974A1	C09K 11/02
EP2847285A2	C09D 5/14
US20150005180A9	C40B 30/04
US20150005437A1	C09D 133/12
US20150030842A1	A61K 8/02
US20150011670A1	G02B 1/04
US20150060312A1	C07F 9/32
US20150038725A1	C07D 233/70
US20150051361A1	C08F 18/02
US20150051363A1	C08F 220/06
US20150079021A1	A61K 31/745
US8940337B2	A61K 9/50
US8936854B2	C09D 5/16
US8936799B2	A61K 8/02
US8957010B2	B08B 3/04
US8969499B2	C08F 2/18
US8979894B2	A61L 17/00
US8981011B2	C08F 255/02
WO2015034601A1	C09K 8/00
WO2015009694A1	A61K 8/25
WO2015002559A2	C08L 33/10
WO2015023186A1	E21B 43/02
WO2015015212A1	A61K 6/083
EP2302012B1	C09J 175/04
EP2484703B1	C08F 220/38
EP1837352B1	C08F 299/00
EP1316569B1	C08G 18/63
EP2831191A1	C09J 175/02
EP2833716A1	A01N 25/02
EP2617578B1	B41M 5/323
EP2822981A1	C08F 283/06
EP2819684A1	A61K 8/97
EP2845869A1	C08F 253/00
EP2844299A1	A61K 47/10
US20150064279A1	A01N 25/10
US20150057622A1	A61M 35/00
US20150038635A1	C09D 7/45
US20150051344A1	C08K 3/22
US20150065432A1	A61K 38/16
US20150080517A1	C08L 33/02
US20150086767A1	C09J 7/26
US8940655B2	C08F 10/00
US8933329B2	H01L 51/00
US8932573B2	A61K 8/81
US8962135B2	B32B 7/12
US8981625B2	H01L 41/193
US8980317B2	A61K 31/445
WO2015034026A1	A61K 8/25
WO2015003362A1	C11D 1/22
WO2015002858A1	C08F 255/02
WO2015031389A2	A61F 13/58
WO2015030223A1	C08F 8/30
WO2015018567A2	A61K 8/42
WO2015017400A1	C08J 9/00
WO2015019359A1	A61K 31/00
EP2391609B1	C07D 239/42
EP2474601B1	C10M 169/04
EP1363956B1	C08F 2/44
EP1572115B1	A61K 38/07
EP2492329B1	C09J 11/06
EP2829303A1	A61Q 19/00
EP2822979A1	C08F 210/18
EP2824124A1	C08F 220/28
EP2838503A1	A61K 8/89
US20150005421A1	C09K 21/12
US20150023895A1	A61K 8/40
US20150011881A1	A61B 8/08
US20150057244A1	A61K 47/48
US20150038650A1	C08F 299/04
US20150044457A1	C09J 133/08
US20150045493A1	C09D 175/16
US20150070603A1	G02F 1/1335
US20150079507A1	G03F 7/075
US8940680B2	C11D 3/37
US8932680B2	B05D 1/36
US8968562B2	B01D 15/36
US8968876B2	B32B 27/38
US8945710B2	C09J 133/24
US8945717B2	B32B 27/34
US8946468B2	C07C 67/055
US8980436B2	B32B 27/30
WO2015037567A1	C08F 2/50
WO2015008213A2	C09D 183/06
WO2015022319A1	A24D 1/22
WO2015013197A1	A61K 8/365
WO2015014824A1	C08F 2/32
WO2015042013A1	C08F 220/58
EP1866375B1	C08L 83/04
EP1525237B1	C08L 27/12
EP2831091A1	C07K 1/16
EP2835684A1	G02F 1/1335
EP2828314A1	C08G 61/00
EP2824144A2	C08L 27/12
EP2801345A9	A61K 6/06
EP2823802A1	A61K 6/083
EP2838497A2	A61K 8/34
EP2841051A1	A61K 8/34
EP2850115A1	C08F 283/02
EP2846763A1	A61K 8/34
US20150037380A1	A61K 8/02
US20150037559A1	C09J 133/08
US20150030829A1	B32B 27/08
US20150024892A1	F16G 5/04
US20150011569A1	A61K 31/52
US20150011387A1	B01J 20/28
US20150011619A1	C07D 311/16
US20150065615A1	C04B 24/26
US20150086929A1	G03F 7/40
US20150080352A1	A61K 47/34
US8932710B2	B32B 27/36
US8974833B2	A23L 11/00
US8987383B2	C07D 251/46
US8991992B2	B41J 2/01
US8980976B2	C08K 9/00
US8975346B2	C08F 283/02
WO2015030260A1	C08F 8/30
WO2015031521A1	C08F 222/02
WO2015024236A1	C08F 220/00
EP2424931B1	C08K 5/16
EP2360194B1	C08F 290/14
EP2835384A1	C08F 212/14
EP2615147B1	C09J 201/10
EP2507274B1	NOT FOUND
EP2823029A1	C11D 3/37
EP2838955A2	C08F 230/08
EP2842717A1	B29C 48/40
EP2841500A1	C08L 63/00
EP2850116A1	C08F 292/00
EP2848616A1	C07D 405/12
EP2846757A2	A61K 6/083
US20150037526A1	C09J 7/02
US20150020965A1	C09J 135/02
US20150064288A1	A61K 31/045
US20150056417A1	C09J 7/10
US20150086494A1	A61K 31/352
US8962718B2	C08F 255/02
US8962720B2	A63B 37/12
US8962723B2	C08K 5/15
US8940944B2	C08F 14/18
US8945338B2	C09J 11/06
US8960247B2	B60C 11/00
US8956836B2	C10L 1/02
US8962108B2	G02F 1/1347
US8946334B2	C08K 3/34
US8974806B2	A01N 25/12
US8969481B2	C08L 23/04
US8969424B2	C08F 226/06
US8975351B2	C08F 220/46
WO2015027328A1	A61K 8/55
WO2015022321A1	A24D 1/22
WO2015024835A1	C09D 7/00
WO2015013593A2	C09D 151/00
EP2341084B1	C08F 2/22
EP1339791B1	C08F 2/44
EP1554241B1	C07C 329/00
EP2833931A2	A61L 27/16
EP2824117A1	C08F 4/40
EP2819682A1	A61K 31/74
EP2839065A1	D04H 1/42
EP2841144A1	A61M 35/00
EP2848636A1	C08F 14/00
EP2847284A1	C09D 5/02
US20150031673A1	C07D 491/107
US20150030795A1	C09J 7/22
US20150011713A1	C08G 63/91
US20150011717A1	C08F 20/40
US20150064904A1	C09D 185/00
US20150045909A1	A61L 27/56
US20150065980A1	A61L 15/24
US20150086596A1	A01N 57/20
US20150080329A1	A61K 31/7036
US8946465B2	C07C 313/04
US8952092B2	C08L 9/06
US8993701B2	C08F 22/38
US8969259B2	NOT FOUND
US8969441B2	C08L 1/26
WO2015003358A1	C11D 1/22
WO2015003639A1	C11D 1/22
WO2015003978A1	C08G 77/06
WO2015028371A1	G03F 7/09
WO2015026969A1	C12Q 1/04
WO2015028461A1	A61K 8/26
EP2225196B1	C07C 31/32
EP2167476B1	C07D 239/54
EP1339792B1	A61K 47/30
EP2835117A1	NOT FOUND
EP2836520A1	C08F 220/06
EP2824363A1	F16G 1/06
EP2828305A1	C08F 220/06
EP2821841A1	G02C 13/00
EP2839956A1	B32B 27/30
EP2845873A1	C08G 65/26
EP2847248A1	C08G 63/47
US20150034243A1	C08F 283/00
US20150028518A1	B29C 67/24
US20150045362A1	C07D 401/12
US20150087769A1	C09D 123/28
US8932650B2	A61K 31/19
US8927792B2	C07C 17/26
US8962764B2	C08F 290/02
US8962796B2	C07K 14/00
US8940810B2	C08J 3/28
US8946360B2	C08F 2/00
US8992769B2	C10G 17/02
US8980956B2	C08F 30/08
US8975334B2	C08F 255/02
US8980602B2	C08H 8/00
US8979256B2	B41J 2/01
EP2440612B1	C08L 9/06
EP2856259A1	G03F 7/00
US20150105347A1	B01J 13/00
US20150105349A1	A61K 31/662
US20150105427A1	A01N 43/40
US20150105437A1	A01N 25/10
US9005492B2	B29D 11/00
US9005583B2	A61B 5/055
US9005592B2	A61K 8/81
US9005775B2	H01L 51/50
US9005822B2	H01M 6/16
US9005842B2	H01M 8/10
EP1719784B1	C08F 220/28
EP2857190A1	B32B 5/16
EP2857372A1	C03C 27/12
EP2857425A1	C08F 259/00
EP2857441A1	C08J 5/22
EP2857442A1	C08J 5/22
EP2857444A1	C08J 9/00
EP2857450A1	C08L 25/06
EP2857458A1	C08K 5/00
EP2857459A1	C09B 29/12
EP2857462A1	C09D 11/106
US20150105483A1	C08J 9/18
US20150105487A1	C08F 2/18
US20150105505A1	C09D 171/02
US20150105514A1	C09D 151/00
US20150105515A1	C08F 236/12
US20150105522A1	C08G 77/398
US9006142B2	NOT FOUND
US9006153B2	C09K 8/74
US9006193B2	A61K 47/48
US9006220B2	C07C 401/00
US9006286B2	A01N 37/00
US9006291B2	A61K 8/42
US9006303B2	C08F 14/00
US9006305B2	C08F 2/50
US9006314B2	C09K 8/80
US9006328B2	C08K 3/04
US9006332B2	C08L 23/00
US9006344B2	A63B 37/00
US9006354B2	C08L 83/08
US9006359B2	C08G 77/388
US9006360B2	C08G 75/02
US9006365B2	C08F 230/02
US9006366B2	C08F 2/06
EP1835968B2	A61Q 11/02
EP1841797B2	C08F 2/00
EP2478017B1	C08F 4/28
EP2858133A1	H01L 33/60
EP2858641A1	A61K 31/352
US9006381B2	C08G 69/08
EP1854490B1	A61L 27/50
EP1881036B1	C08L 67/04
EP2858831A2	B60C 1/00
EP2858832A2	B60C 1/00
EP2859021A1	C08F 2/18
EP2859072A1	C10M 145/14
EP2859076A1	C11D 3/00
EP2859078A1	C11D 3/20
EP1931197B1	A01N 25/10
EP2522702B1	C09D 133/24
EP2859876A2	A61K 6/00
EP2860196A1	C08C 1/14
EP2860197A1	C08C 1/14
EP2554585B1	C08K 3/22
EP2557147B1	C11D 11/00
EP2860217A1	C08J 9/18
EP2860222A1	C08L 83/07
EP2860223A1	C08L 83/07
EP2100950B1	C11D 3/386
EP2571907B1	C08F 220/18
EP2138560B2	C11D 3/37
EP2226359B1	C08L 83/04
EP2247680B1	C09D 167/02
EP2275486B1	C08L 33/00
EP2852371A2	A61K 8/19
US8998750B2	A63B 37/06
US8998915B2	A61B 17/17
EP2651995B1	C08F 220/06
EP2852600A1	C07F 9/38
EP2852621A1	C08F 2/32
EP2852622A1	C08F 2/32
EP2852630A1	C08G 77/58
EP2852631A1	C08F 2/22
EP2852634A1	C08K 3/00
US8999066B2	C08B 31/18
US8999092B2	C09D 133/00
US8999175B2	C01B 11/00
US8999221B2	B29C 35/08
US8999356B1	A61K 8/02
US8999358B2	NOT FOUND
US8999377B2	A61K 47/36
US8999399B2	A01N 31/02
US8999494B2	C08L 77/12
US8999512B2	C09D 167/00
EP2315741B1	C07C 233/49
EP2328938B1	C08F 2/38
EP2665744B1	C07K 7/64
EP2678364B1	NOT FOUND
EP2853253A2	A61K 6/00
EP2853944A1	G03G 9/087
US8999725B2	G01N 21/76
US8999904B2	C10M 163/00
US9000006B2	A61K 31/4365
EP2361937B1	C08F 2/44
EP2681250B1	C08F 10/02
EP2854791A1	A61K 31/192
EP2854853A1	A61K 41/00
US20150102270A1	C09J 9/02
US9000060B2	C08J 9/18
US9000063B2	C08F 2/50
US9000068B2	C08K 9/00
US9000072B2	C12P 7/08
US9000094B2	C08L 33/08
US9000098B2	C08F 2/20
US9000099B2	C08L 53/00
US9000186B2	C07D 235/02
US9000199B2	C07F 19/00
EP2373735B1	C08L 27/16
EP2379610B1	C08F 8/46
EP2854944A1	A61N 5/06
EP2855007A2	B01J 13/14
EP2855392A1	C04B 28/02
US20150102485A1	H01L 23/29
EP1140180B1	A61K 41/00
EP1339764B1	C08F 2/44
EP2396392B1	B01J 8/08
EP2397164B1	A61L 27/52
EP2412740B1	C08G 59/30
EP2422768B1	A61K 9/12
EP2714762B1	C08K 5/00
EP2723776B1	C08C 19/20
EP2855541A1	C08F 10/02
EP2855542A2	C08F 20/06
EP2855544A2	C08F 293/00
EP2855545A2	C08F 293/00
EP2855546A1	C08F 293/00
EP2855547A2	C08F 293/00
EP2855582A1	C08L 67/04
EP2855585A1	C08L 69/00
EP2855589A1	C08L 69/00
EP2855608A2	C09D 11/10
EP2855610A1	C09D 151/00
EP2855616A1	C09J 175/16
EP2855645A1	C10M 145/14
US20150104485A1	C07K 7/06
US20150104601A1	C09J 7/02
US20150104654A1	B32B 17/10
US20150104658A1	C09D 151/00
US20150104843A1	C12P 7/10
US9004663B2	B41J 2/17
US9005053B2	A63B 37/06
US9005174B2	A61F 13/00
US9005338B2	B01D 53/14
WO2015054026A2	C07K 7/06
WO2015054036A1	C09D 175/14
WO2015054179A1	C08K 5/521
WO2015054471A1	C11D 7/06
WO2015054481A1	C11D 3/60
WO2015054626A1	C08K 5/00
US20150094640A1	A61F 13/40
US20150096681A1	C09J 147/00
US20150096699A1	D21H 21/16
US20150097136A1	C08K 3/34
US20150097142A1	A61L 15/22
US20150097552A1	G01R 35/00
US20150097576A1	G01R 35/00
US20150097893A1	C09D 11/324
US20150098046A1	G02B 5/30
US20150098056A1	G02C 7/10
US20150098918A1	A61K 8/04
US20150098921A1	A61K 8/73
US20150098972A1	C08K 3/22
US20150099079A1	C08L 83/04
US20150099127A1	C09J 4/00
US20150099681A1	C10G 1/04
US20150099685A1	C11D 3/04
US20150099686A1	C11D 3/04
US20150099687A1	C11D 3/37
US20150099818A1	C09J 175/06
US20150099827A1	F21V 7/22
US20150099845A1	C08L 69/00
US20150099858A1	C09J 181/02
US20150101724A1	B60C 5/12
WO2015042971A1	C08G 73/02
WO2015043997A1	C09J 4/00
WO2015043998A1	C09J 4/00
WO2015044153A1	C08F 220/18
WO2015044688A1	A61L 27/16
WO2015044689A1	A61L 27/16
WO2015044763A1	A61K 9/00
WO2015002559A3	NOT FOUND
WO2015046953A1	C08L 71/12
WO2015046956A1	C08G 65/48
WO2015046964A1	C08F 232/08
WO2015046966A1	C07C 13/28
WO2015047196A1	C08L 63/00
WO2015047749A1	C08F 297/00
WO2015047908A1	C09K 8/80
US20150090157A1	C08J 5/18
WO2015048433A1	A61K 9/16
WO2015048456A1	A61K 8/81
WO2015048508A1	A61K 31/352
US20150090806A1	NOT FOUND
US20150090922A1	C09K 5/14
WO2015049356A1	C12Q 1/68
WO2015050682A1	A61L 2/16
WO2015050767A1	C08J 7/18
WO2015051095A1	A61C 13/00
WO2015051194A1	A01N 55/02
